flow,avg_pkt_size,std_dev,max_pkt_size,min_pkt_size,pkt_count,avg_iat,iat_std,duration,pkt_rate,size_iqr,burstiness,label
whatsapp.csv_160.0,452.7755102040816,512.3813385110955,1296,71,49,0.206283966666667,0.9972243890154235,9.901630400000016,4.948679966887061,1019.0,23.989532765533827,chat
whatsapp.csv_165.0,474.7307692307692,513.2896693051445,1296,70,26,0.007184839999999895,0.020336704272223144,0.17962099999999737,144.749221972934,851.75,20143.67450053663,chat
whatsapp.csv_200.0,993.0768601798856,647.8932047213054,1498,64,2446,0.0019542499795500994,0.014605107259967168,4.778141199999993,511.91454953235865,1405.0,261815.39694998463,chat
whatsapp.csv_205.0,981.2341463414634,650.9558160383777,1498,64,2665,0.0028745529279279227,0.023610245298749635,7.657808999999986,348.0107691377527,1405.0,121023.94838843173,chat
whatsapp.csv_210.0,848.9634703196347,671.6785071803959,1498,70,219,0.012522445412844028,0.06508422910346899,2.729893099999998,80.2229215495655,1408.0,6405.8187587330385,chat
whatsapp.csv_215.0,484.48936170212767,519.8042638440486,1296,70,47,0.00841756086956519,0.03167243805382134,0.38720779999999877,121.3818523283884,909.0,14418.361310091432,chat
whatsapp.csv_220.0,484.48936170212767,519.8042638440486,1296,70,47,0.00841756086956519,0.03167243805382134,0.38720779999999877,121.3818523283884,909.0,14418.361310091432,chat
whatsapp.csv_255.0,568.3333333333334,558.2695832088938,1292,66,24,0.006160952173912471,0.014233568487818916,0.14170189999998684,169.36964147977005,1211.25,27486.360929060967,chat
whatsapp.csv_260.0,530.1923076923077,552.1657736028751,1292,66,26,0.12069035600000007,0.5670665576246514,3.0172589000000016,8.617092818915866,1217.25,71.39776289294373,chat
whatsapp.csv_265.0,431.60714285714283,502.8569739432736,1292,71,28,0.24282372962962923,1.2026007241830792,6.556240699999989,4.270740090430182,907.0,17.587747742761497,chat
whatsapp.csv_270.0,459.2307692307692,511.8436720478085,1292,76,26,0.010597984000000907,0.03824853211293223,0.26494960000002266,98.13187111812124,960.25,9258.611119529272,chat
whatsapp.csv_305.0,379.3939393939394,491.6844732266021,1292,69,33,0.02618002187499968,0.10043903277046341,0.8377606999999898,39.39072338914967,233.0,1504.552556321874,chat
whatsapp.csv_310.0,339.05263157894734,469.1678053612398,1292,65,38,0.1635647162162163,0.8451119515831672,6.051894500000003,6.279025518372797,103.0,38.38839619711383,chat
whatsapp.csv_330.0,497.2,537.0566125914521,1292,66,40,0.055554748717948035,0.25468094293763044,2.1666351999999733,18.461806583775843,1081.75,332.3113630869222,chat
whatsapp.csv_335.0,497.2,537.0566125914521,1292,66,40,0.055554748717948035,0.25468094293763044,2.1666351999999733,18.461806583775843,1081.75,332.3113630869222,chat
whatsapp.csv_365.0,370.0952380952381,464.46484310030445,1292,66,21,0.04574777999999924,0.18801393419985707,0.9149555999999848,22.95193340529349,233.0,501.6949830201783,chat
whatsapp.csv_370.0,370.0952380952381,464.46484310030445,1292,66,21,0.04574777999999924,0.18801393419985707,0.9149555999999848,22.95193340529349,233.0,501.6949830201783,chat
whatsapp.csv_385.0,400.0,491.78864023751777,1288,69,31,0.08434778666666602,0.25303900984063815,2.5304335999999807,12.250864832019396,664.5,145.24055788061312,chat
whatsapp.csv_390.0,400.0,491.78864023751777,1288,69,31,0.08434778666666602,0.25303900984063815,2.5304335999999807,12.250864832019396,664.5,145.24055788061312,chat
whatsapp.csv_425.0,548.5454545454545,567.3228297731532,1292,66,33,0.1261592468749999,0.6492341298828346,4.037095899999997,8.174192740875942,1198.0,64.79214287663027,chat
whatsapp.csv_430.0,579.516129032258,571.8021727233839,1292,70,31,0.010882199999999405,0.04740311026474337,0.32646599999998216,94.95628947578521,1195.5,8725.033949186858,chat
whatsapp.csv_445.0,400.6842105263158,477.7686623637449,1292,76,19,0.4608083666666655,1.9507395797953349,8.29455059999998,2.2906605693622564,550.5,4.9709505384669095,chat
whatsapp.csv_450.0,416.8888888888889,486.2174397250786,1292,76,18,0.0010149176470590378,0.0022166428674041546,0.017253600000003644,1043.2605369312028,713.75,1026914.4747621221,chat
whatsapp.csv_545.0,411.3243243243243,513.1095320610326,1292,69,37,0.022125602777776976,0.0856008060041287,0.7965216999999711,46.45196734753283,890.0,2099.3718653541887,chat
whatsapp.csv_550.0,411.3243243243243,513.1095320610326,1292,69,37,0.022125602777776976,0.0856008060041287,0.7965216999999711,46.45196734753283,890.0,2099.3718653541887,chat
whatsapp.csv_555.0,505.7857142857143,549.2129288990211,1292,70,28,0.011474000000000026,0.044665462218195354,0.3097980000000007,90.38147438007972,1095.25,7876.381209592987,chat
whatsapp.csv_560.0,538.5686274509804,544.3633071727727,1296,70,51,0.060529183999999535,0.3613454446560468,3.0264591999999766,16.85137536299858,1199.0,278.396235554128,chat
whatsapp.csv_565.0,578.4782608695652,547.9591781050531,1296,70,23,0.007462404545451177,0.02104273906757332,0.1641728999999259,140.09620345386102,1214.0,18771.085313772433,chat
whatsapp.csv_575.0,216.1818181818182,367.71451376898847,1276,68,11,0.014041919999999663,0.017954703905281626,0.14041919999999664,78.33686561382108,5.0,5578.388655195854,chat
whatsapp.csv_580.0,216.1818181818182,367.71451376898847,1276,68,11,0.014041919999999663,0.017954703905281626,0.14041919999999664,78.33686561382108,5.0,5578.388655195854,chat
google_drive.csv_0.0,651.3231357552581,569.5193146763171,1292,66,523,0.017855555938697313,0.11776279757969317,9.3206002,56.11226624654494,1197.0,3142.39019210546,download
google_drive.csv_5.0,861.698527949075,570.1068303348512,1292,83,10054,0.0009927769621008655,0.024240250892070155,9.9803868,1007.3757862771411,1190.0,1013683.980103068,download
google_drive.csv_10.0,868.2940608260399,568.1061600562649,1292,84,34163,0.00026807713248638837,0.00838170327445413,9.158050999999999,3730.378876466183,1188.0,13863604.246098055,download
google_drive.csv_15.0,862.7132743362832,569.3461525244751,1292,86,51980,0.00019237085938552108,0.0010838890164356298,9.9992449,5198.392530619987,1189.0,26883019.226056274,download
google_drive.csv_20.0,850.5892574518597,570.3511042690842,1292,83,60656,0.00016486028192234768,0.0010271358621169097,9.999600399999999,6065.842391061948,1187.0,36572000.96827189,download
google_drive.csv_25.0,843.501364002728,568.2616159426591,1294,83,64516,0.00015497731070293727,0.0009578272626930685,9.998361199999998,6452.657461504793,1172.0,41369205.76733139,download
google_drive.csv_30.0,848.287869354916,566.1953748605865,1294,83,62643,0.000159626479039622,0.000862375796644838,9.999321900000002,6264.724810989432,1164.0,39001818.68173866,download
google_drive.csv_35.0,854.8941775596124,566.6008713161282,1292,83,54393,0.00018381155684659513,0.0010055053650706235,9.997878200000002,5440.454355605171,1170.0,29437847.115378615,download
google_drive.csv_40.0,913.0793994819475,549.9224824923605,1292,83,37834,0.0002643083974308145,0.0018784860390195933,9.999579600000004,3783.5590608229154,1170.0,14260984.94228615,download
google_drive.csv_45.0,929.1164806828791,542.4960291665459,1292,83,44986,0.0002214569923307769,0.0020373465449777324,9.962242799999999,4515.649829373764,1159.0,20298979.061351918,download
google_drive.csv_50.0,887.0934625492773,556.3869842150323,1292,65,48704,0.00020520681888179369,0.0017845655013170618,9.994187699999998,4873.232468907904,1165.0,23632741.610263836,download
google_drive.csv_55.0,882.3141765978006,558.2392881503688,1292,65,21733,0.00030124236149457024,0.002274864934366128,6.5465990000000005,3319.738997302263,1167.0,10983698.5817817,download
google_drive.csv_60.0,918.9331903156605,551.8704134393903,1292,88,3263,0.0004822930104230543,0.0037940387302466457,1.5732398000000032,2074.0639793119863,1186.0,4291524.8815546455,download
twitch.csv_0.0,602.4314420803782,559.3662110068348,1514,66,846,0.01182690603550296,0.06150724817091829,9.9937356,84.65303004414085,1197.0,7157.059735683058,live
twitch.csv_5.0,668.8495762711865,566.0139673885903,1292,63,1416,0.007051466713780919,0.06337350474578442,9.9778254,141.91469014881739,1196.0,20122.702581709185,live
twitch.csv_10.0,659.2696390658174,564.4472679708623,1322,63,1413,0.007014880311614731,0.05857427479560996,9.905011,142.65506620840705,1196.0,20333.1670257035,live
twitch.csv_15.0,652.6356968215159,579.9661951884666,1514,63,818,0.010986623500611997,0.0463468172594137,8.976071400000002,91.13118240124514,1236.0,8293.984809014366,live
twitch.csv_20.0,680.6013986013986,598.2022485888572,1514,63,1144,0.007810928521434822,0.0454138845896464,8.927891300000002,128.13776081704754,1201.0,16402.833239635478,live
twitch.csv_25.0,651.4827586206897,607.0065531864424,1514,65,551,0.016967476363636363,0.1427304535250347,9.332111999999999,59.04344054164803,1198.0,3479.5958857083237,live
twitch.csv_30.0,404.0625,483.58839719665093,1292,66,32,0.08707930322580637,0.27163267790574624,2.6994583999999975,11.854229722525092,481.25,136.12986270599106,live
twitch.csv_40.0,648.7018348623853,579.1322748680587,1322,67,218,0.03479156866359447,0.17968943300894324,7.5497704,28.875050292920168,1207.0,829.9200490803039,live
twitch.csv_45.0,625.8928571428571,574.3426686430893,1494,67,280,0.031926365949820804,0.12430404064447258,8.907456100000005,31.434339597811753,1207.0,984.5578757488505,live
twitch.csv_50.0,529.9777777777778,546.2984733390111,1494,67,90,0.0798585988764045,0.25142601145418797,7.1074152999999995,12.66283117014423,1158.0,158.56367109659524,live
twitch.csv_55.0,730.9508196721312,569.5353021290457,1292,67,122,0.07929585454545456,0.3662323644885329,9.594798400000002,12.715222864922309,1190.0,160.34964990488604,live
twitch.csv_60.0,666.7219251336899,571.1604746916906,1322,63,187,0.041499103763440896,0.08637708545788514,7.718833300000007,24.22645919817958,1197.0,583.7686415502806,live
twitch.csv_65.0,757.8325791855203,585.2655683356288,1322,63,221,0.044949315909090876,0.15210852085691492,9.888849499999992,22.348403623697596,1198.0,497.1801236924743,live
twitch.csv_70.0,809.7540983606557,576.3730378501268,1292,83,183,0.048265038461538484,0.09467107709956356,8.784237000000005,20.832771246950635,1197.0,431.62380653120186,live
twitch.csv_75.0,683.7284768211921,582.6122545201034,1322,63,151,0.05781161400000002,0.1287835306618427,8.671742100000003,17.41287947204979,1203.0,301.19515910575825,live
twitch.csv_80.0,768.9710144927536,587.6899840918535,1322,63,138,0.06490851897810222,0.2682388816688611,8.892467100000005,15.518752945400262,1203.0,239.08285240313742,live
twitch.csv_85.0,692.3958333333334,588.0500959534631,1292,66,96,0.0837922694736842,0.21342744273569444,7.9602656,12.059899106884073,1202.5,143.92443668368327,live
twitch.csv_90.0,648.0162601626016,575.0489926916968,1292,66,123,0.0741816655737705,0.1612418194510379,9.0501632,13.59091513399449,1209.5,183.2087729508599,live
twitch.csv_95.0,688.5151515151515,574.3196038976472,1292,66,99,0.09796981224489798,0.22332588308835294,9.601041600000002,10.311381215138155,1205.0,105.24952257579288,live
twitch.csv_100.0,543.1700680272108,553.1573307139643,1322,66,147,0.06689075136986308,0.1919127710919283,9.76604970000001,15.052145393034385,1208.0,225.02244424438658,live
twitch.csv_105.0,542.3542857142858,550.6104973002914,1322,66,175,0.04825252183908052,0.1640219216658947,8.39593880000001,20.843410626099345,1204.0,431.95625586893993,live
twitch.csv_110.0,623.4090909090909,572.1703613239874,1322,66,66,0.06130481999999998,0.22196812560970897,3.984813299999999,16.562883887182373,1203.0,270.16821383650654,live
twitch.csv_125.0,545.4651162790698,554.3248724622983,1292,66,43,0.12867085952380955,0.32465323727584217,5.404176100000001,7.9568095495629745,1199.0,61.8379930080255,live
twitch.csv_130.0,463.3863636363636,517.2298403192742,1292,63,44,0.10970886279069736,0.2791556164236994,4.717481099999986,9.327011400215282,982.25,85.01524988696046,live
twitch.csv_150.0,555.1,570.3101397972471,1292,66,10,0.03412978888889029,0.07406817227347674,0.3071681000000126,32.55546393000962,1119.5,953.8444609642925,live
twitch.csv_155.0,477.75,546.5814627798362,1292,66,12,0.2710247545454546,0.7863577962294718,2.9812723000000005,4.025127124415974,950.5,14.851456206317497,live
twitch.csv_170.0,456.8333333333333,494.1871381736193,1292,66,24,0.026222056521739343,0.04872265602376289,0.6031073000000049,39.79391395196146,754.25,1517.5162330513092,live
twitch.csv_175.0,456.8333333333333,494.1871381736193,1292,66,24,0.026222056521739343,0.04872265602376289,0.6031073000000049,39.79391395196146,754.25,1517.5162330513092,live
twitch.csv_185.0,422.40909090909093,483.7564970983319,1292,83,22,0.22612900476190406,0.8141112770475425,4.748709099999985,4.632838006438438,574.75,20.487497938703125,live
twitch.csv_190.0,455.55,495.920035468368,1292,83,20,0.05033161052631535,0.11410452877747619,0.9563005999999916,20.913926018660007,670.5,415.5144309021206,live
twitch.csv_210.0,674.2105263157895,580.5121856264678,1322,66,19,0.1990313333333328,0.7003533461391985,3.5825639999999908,5.303464222830367,1208.5,26.64624452725628,live
twitch.csv_215.0,742.7647058823529,575.9178033161247,1322,66,17,0.031147237500000813,0.06538721820773147,0.498355800000013,34.11217447454119,1209.0,1095.1558486909669,live
twitch.csv_255.0,553.3611111111111,549.5399434547676,1322,66,72,0.06829634225352131,0.18388172891884808,4.849040300000013,14.84829895103157,1209.0,217.40668759721777,live
twitch.csv_260.0,523.1147540983607,534.8508125462128,1322,66,122,0.0820109404958677,0.2938501766743621,9.923323799999991,12.294267773465188,1197.75,149.90826578581755,live
twitch.csv_265.0,630.6165048543689,570.079552445538,1494,66,206,0.043683912682926866,0.20656402522950765,8.955202100000008,23.003389281409945,1208.0,526.5751461694058,live
twitch.csv_270.0,652.3526011560693,577.0123607726906,1494,66,173,0.05611513546511618,0.26376094712591847,9.651803299999983,17.924111652793453,1209.0,319.411012612152,live
twitch.csv_275.0,589.8222222222222,568.4509369125603,1292,67,45,0.208668084090909,0.8814260628985564,9.181395699999996,4.9012156180132855,1205.0,23.48798164982608,live
twitch.csv_280.0,572.6190476190476,562.9351196156017,1292,67,42,0.1203357853658531,0.6413423662679252,4.933767199999977,8.512764850356174,1198.5,70.74116883274966,live
twitch.csv_285.0,438.75,516.679462207147,1292,67,16,0.3066839866666669,1.0561035657775013,4.6002598000000035,3.47806443453476,782.25,11.340836968700515,live
twitch.csv_295.0,836.4094202898551,557.0443322834524,1292,67,276,0.030054229818181902,0.22297521247444468,8.264913200000024,33.39418011068758,1197.0,1111.0938200341352,live
twitch.csv_300.0,1120.3583441138421,412.26533709542576,1292,67,3092,0.0028949926560983513,0.040047227670911234,8.948422300000004,345.5357711492895,0.0,119315.14067263389,live
twitch.csv_305.0,1141.2554539057003,391.311942630272,1292,67,2842,0.003473993206617388,0.05225886605809343,9.8696147,287.9545034316284,0.0,82864.7672989058,live
twitch.csv_310.0,481.06976744186045,477.1886117743041,1322,67,43,0.17452354285714342,0.31645955516618207,7.329988800000024,5.866311828470987,571.0,33.613105254043504,live
twitch.csv_315.0,511.6136363636364,507.2630717840317,1322,67,44,0.20416758139534855,0.47293098591835364,8.779205999999988,5.0118427566228725,991.75,24.547571043352775,live
twitch.csv_320.0,456.3809523809524,477.39296858836065,1292,67,42,0.22196489024390176,0.3980429548576896,9.100560499999972,4.615100355631956,565.5,20.791934970552305,live
twitch.csv_325.0,459.76666666666665,462.7663954757402,1285,67,30,0.33095752068965506,0.5262959266093856,9.597768099999996,3.125726698897842,558.0,9.44446661286864,live
twitch.csv_330.0,516.1071428571429,499.7206137422608,1292,67,28,0.34690605185185136,0.719125110312751,9.366463399999986,2.9893887163430373,844.75,8.617261310731939,live
twitch.csv_335.0,478.53846153846155,510.76809271372167,1292,67,39,0.2241908552631577,0.5644455798300708,8.519252499999993,4.577866426661263,965.0,20.419414529077056,live
twitch.csv_340.0,466.5,510.31493544019787,1292,67,40,0.22929715641025694,0.6254220095279647,8.94258910000002,4.472977518334138,914.75,19.507254608411028,live
twitch.csv_345.0,481.675,499.75801259594243,1292,67,40,0.20232817948717988,0.47040326630645674,7.890799000000015,5.069195147411551,869.0,25.054197126978163,live
twitch.csv_350.0,468.7435897435897,481.07416639874594,1292,67,39,0.23936912894736911,0.46451085942372344,9.096026900000027,4.287586264723985,571.0,17.911952019989542,live
twitch.csv_355.0,464.16129032258067,457.9556817549193,1285,67,31,0.2978435566666652,0.5279416416022283,8.935306699999956,3.469382869644548,567.0,11.648300403647573,live
twitch.csv_360.0,432.72222222222223,433.446955799742,1285,67,36,0.26734588571428697,0.44655179686526003,9.357106000000044,3.847343398696117,531.0,14.390829309333212,live
twitch.csv_365.0,546.7662337662338,513.7457362123976,1494,67,77,0.12931367105263136,0.2810034072557885,9.827838999999983,7.834886184032943,1158.0,60.58775945727091,live
twitch.csv_370.0,585.6891891891892,529.9447871389734,1494,67,74,0.13283791232876713,0.3046122951414618,9.6971676,7.631094258905043,1190.25,57.44622659976779,live
twitch.csv_375.0,446.3414634146341,500.50132915688135,1292,67,41,0.21715552750000028,0.4921812427449807,8.686221100000012,4.72011931632732,564.0,21.736023184139903,live
twitch.csv_380.0,373.741935483871,462.7587541215499,1292,67,31,0.32956681000000004,1.0018368330033245,9.887004300000001,3.1354289994594216,290.0,9.513759852515394,live
twitch.csv_385.0,490.66037735849056,516.1569507649119,1322,65,53,0.0612416673076924,0.18424887015826077,3.184566700000005,16.64276650258257,1135.0,271.75117012730357,live
twitch.csv_390.0,519.4415584415584,538.8241704593657,1322,65,77,0.13124569605263198,0.797698506142532,9.97467290000003,7.71955138498825,1206.0,58.81711019904523,live
twitch.csv_395.0,597.5915492957746,576.6608068480672,1322,63,213,0.02551983773584898,0.044442551229348155,5.410205599999983,39.37003798894457,1208.0,1542.6624469165324,live
twitch.csv_400.0,572.945,556.0392036222916,1494,63,400,0.02314971629072686,0.0516202478454872,9.236736800000017,43.305337010360546,1202.0,1870.5830293340307,live
twitch.csv_405.0,536.5225563909775,533.00588819241,1494,67,266,0.037052381509433956,0.16517298974089994,9.818881099999999,27.09066311028046,1170.0,731.1252578494909,live
twitch.csv_410.0,465.17543859649123,506.7881750652485,1292,67,57,0.09037571607142882,0.3156572174127094,5.061040100000014,11.262507088216875,912.0,124.61735254150643,live
twitch.csv_415.0,396.88235294117646,452.48106070212225,1292,67,17,0.48470122499999846,1.7765800490391876,7.755219599999975,2.1920720336533157,688.0,4.522512834871601,live
instagram_reels.csv_0.0,892.2918157957528,552.7923462467992,1296,65,4191,0.0022942860381861573,0.03661847499668466,9.6130585,435.96946798981827,1198.0,189941.23640221407,short_video
instagram_reels.csv_5.0,913.5651743754638,545.4894196691106,1296,65,4043,0.001874144161306284,0.04368653224046828,7.5752907,533.7088911980632,1197.0,284622.8584506617,short_video
instagram_reels.csv_10.0,780.0925925925926,574.4875870523821,1296,70,270,0.025867326394052044,0.2271196513467333,6.9583108,38.80252086469032,1215.0,1500.0012089538295,short_video
instagram_reels.csv_15.0,745.9653979238755,571.2074371876989,1296,68,289,0.026991447916666664,0.19369696110447715,7.773536999999999,37.17741357634241,1209.0,1377.3264911400263,short_video
instagram_reels.csv_20.0,517.8952879581152,538.2605605865463,1296,67,191,0.03180294894736843,0.2591973171306543,6.042560300000002,31.60911774434422,1191.0,993.8739933413101,short_video
instagram_reels.csv_25.0,907.1994981179423,546.284682692845,1296,67,4782,0.001751679857770341,0.04969276081837659,8.3747814,570.9999785785453,1184.0,325786.8092949609,short_video
instagram_reels.csv_30.0,914.6759804535773,544.6409454027531,1296,63,7981,0.0011586791729323313,0.007920960193152032,9.246259800000004,863.1598259871517,1195.0,744309.155612919,short_video
instagram_reels.csv_35.0,918.8990886028375,543.6958322604644,1296,63,10643,0.0009396223454237929,0.006975369949570527,9.999461000000004,1064.3573688621814,1197.0,1131545.9111091394,short_video
instagram_reels.csv_40.0,921.3501383545927,535.8623846104804,1296,67,14817,0.000667972003239741,0.0009713927770272056,9.896673200000002,1497.1697762031788,1184.0,2238015.595499644,short_video
instagram_reels.csv_45.0,970.2829017006562,512.0547867630337,1296,67,14171,0.0007056720677487651,0.0010527789327648572,9.9993732,1417.1888293958264,803.0,2005440.562990616,short_video
instagram_reels.csv_50.0,987.72399826414,506.62392290590634,1296,67,13826,0.0007229633707052441,0.001160127735310881,9.9949686,1383.295991545186,4.0,1910726.4918633348,short_video
instagram_reels.csv_55.0,945.8612720898619,528.7734477491722,1296,69,13977,0.0007082661419576423,0.0018094944494278138,9.898727600000008,1411.9996594309746,1123.0,1990789.6005492671,short_video
instagram_reels.csv_60.0,934.1214522403112,536.7014240082939,1296,65,6941,0.0013691886599423628,0.01822905629943099,9.502169299999998,730.4647792373054,1195.0,533112.5563891563,short_video
instagram_reels.csv_65.0,583.9883720930233,555.5559039710589,1296,65,172,0.048057264327485326,0.18883932058548886,8.217792199999991,20.930195825589283,1196.0,435.51709822401875,short_video
instagram_reels.csv_70.0,652.7105263157895,561.8839885981436,1292,76,38,0.08767298648648636,0.30341076017217455,3.243900499999995,11.714292716438145,1184.0,133.61195476429862,short_video
instagram_reels.csv_75.0,494.42105263157896,526.141754852084,1292,70,19,0.13195451111111112,0.44069469606229805,2.3751812,7.999389688668805,958.0,60.62186885042673,short_video
instagram_reels.csv_80.0,494.42105263157896,526.141754852084,1292,70,19,0.13195451111111112,0.44069469606229805,2.3751812,7.999389688668805,958.0,60.62186885042673,short_video
instagram_reels.csv_85.0,490.15384615384613,567.4189877791434,1292,71,13,0.02410686666666706,0.052036138989120316,0.2892824000000047,44.9387864591824,1203.0,1864.071470136235,short_video
instagram_reels.csv_90.0,872.746632996633,593.5366554492347,1518,67,1188,0.005543254928390905,0.07740452700179389,6.579843600000004,180.55140398777857,1212.0,32565.494610144044,short_video
instagram_reels.csv_95.0,921.0295169946332,621.1579106083693,1518,67,2236,0.00340178147651007,0.032981017801706626,7.602981600000007,294.0951481455641,1418.0,86427.86795912363,short_video
instagram_reels.csv_100.0,951.3233695652174,650.744212746798,1518,67,1104,0.006282055213055298,0.08902372004498046,6.929106899999994,159.3278926033023,1421.0,25358.34672791694,short_video
instagram_reels.csv_105.0,532.6181818181818,553.3476735393832,1296,70,55,0.13389985555555536,0.8799497186542459,7.23059219999999,7.606569210195547,1214.0,56.807472802439165,short_video
instagram_reels.csv_110.0,900.3735632183908,549.5161371085925,1296,68,522,0.007913632437619958,0.10610239379238785,4.123002499999998,126.60676291125223,1197.0,15996.543605671812,short_video
instagram_reels.csv_115.0,900.079696394687,549.4505804933419,1296,68,527,0.014340451711026624,0.1782287694045275,7.543077600000004,69.86538226784248,1197.0,4871.569745908325,short_video
instagram_reels.csv_120.0,726.5294117647059,573.440506683895,1292,77,17,0.2114370562500003,0.7709700269027391,3.382992900000005,5.025136174539407,1202.0,23.766469781569416,short_video
